run_id,model,scenario,region,variable,unit,year,value
2026.1.20,AIMHub,SSP1 - Medium Emissions,USA,Sec_Ene_Ele_Bio,EJ/yr,2015,0.352915
2026.1.20,AIMHub,SSP1 - Medium Emissions,USA,Sec_Ene_Ele_Bio,EJ/yr,2020,0.33011
2026.1.20,AIMHub,SSP1 - Medium Emissions,USA,Sec_Ene_Ele_Bio,EJ/yr,2025,0.319036
2026.1.20,AIMHub,SSP1 - Medium Emissions,USA,Sec_Ene_Ele_Bio,EJ/yr,2030,0.590686
2026.1.20,AIMHub,SSP1 - Medium Emissions,USA,Sec_Ene_Ele_Bio,EJ/yr,2035,0.591613
2026.1.20,AIMHub,SSP1 - Medium Emissions,USA,Sec_Ene_Ele_Bio,EJ/yr,2040,0.575202
2026.1.20,AIMHub,SSP1 - Medium Emissions,USA,Sec_Ene_Ele_Bio,EJ/yr,2045,0.551444
2026.1.20,AIMHub,SSP1 - Medium Emissions,USA,Sec_Ene_Ele_Bio,EJ/yr,2050,0.515657
2026.1.20,AIMHub,SSP1 - Medium Emissions,USA,Sec_Ene_Ele_Bio,EJ/yr,2055,0.462778
2026.1.20,AIMHub,SSP1 - Medium Emissions,USA,Sec_Ene_Ele_Bio,EJ/yr,2060,0.459695
2026.1.20,AIMHub,SSP1 - Medium Emissions,USA,Sec_Ene_Ele_Bio,EJ/yr,2065,0.473936
2026.1.20,AIMHub,SSP1 - Medium Emissions,USA,Sec_Ene_Ele_Bio,EJ/yr,2070,0.471574
2026.1.20,AIMHub,SSP1 - Medium Emissions,USA,Sec_Ene_Ele_Bio,EJ/yr,2075,0.471974
2026.1.20,AIMHub,SSP1 - Medium Emissions,USA,Sec_Ene_Ele_Bio,EJ/yr,2080,0.471631
2026.1.20,AIMHub,SSP1 - Medium Emissions,USA,Sec_Ene_Ele_Bio,EJ/yr,2085,0.464558
2026.1.20,AIMHub,SSP1 - Medium Emissions,USA,Sec_Ene_Ele_Bio,EJ/yr,2090,0.459495
2026.1.20,AIMHub,SSP1 - Medium Emissions,USA,Sec_Ene_Ele_Bio,EJ/yr,2095,0.458336
2026.1.20,AIMHub,SSP1 - Medium Emissions,USA,Sec_Ene_Ele_Bio,EJ/yr,2100,0.458126
2026.1.20,AIMHub,SSP1 - Medium Emissions,USA,Sec_Ene_Ele_Coa,EJ/yr,2005,7.19224
2026.1.20,AIMHub,SSP1 - Medium Emissions,USA,Sec_Ene_Ele_Coa,EJ/yr,2010,7.11286
2026.1.20,AIMHub,SSP1 - Medium Emissions,USA,Sec_Ene_Ele_Coa,EJ/yr,2015,5.19263
2026.1.20,AIMHub,SSP1 - Medium Emissions,USA,Sec_Ene_Ele_Coa,EJ/yr,2020,3.07092
2026.1.20,AIMHub,SSP1 - Medium Emissions,USA,Sec_Ene_Ele_Coa,EJ/yr,2025,4.37404
2026.1.20,AIMHub,SSP1 - Medium Emissions,USA,Sec_Ene_Ele_Coa,EJ/yr,2030,2.7165
2026.1.20,AIMHub,SSP1 - Medium Emissions,USA,Sec_Ene_Ele_Coa,EJ/yr,2035,1.18555
2026.1.20,AIMHub,SSP1 - Medium Emissions,USA,Sec_Ene_Ele_Coa,EJ/yr,2040,0.150931
2026.1.20,AIMHub,SSP1 - Medium Emissions,USA,Sec_Ene_Ele_Coa,EJ/yr,2045,0.183831
2026.1.20,AIMHub,SSP1 - Medium Emissions,USA,Sec_Ene_Ele_Coa,EJ/yr,2050,0.198673
2026.1.20,AIMHub,SSP1 - Medium Emissions,USA,Sec_Ene_Ele_Coa,EJ/yr,2055,0.207839
2026.1.20,AIMHub,SSP1 - Medium Emissions,USA,Sec_Ene_Ele_Coa,EJ/yr,2060,0.19733
2026.1.20,AIMHub,SSP1 - Medium Emissions,USA,Sec_Ene_Ele_Coa,EJ/yr,2065,0.192432
2026.1.20,AIMHub,SSP1 - Medium Emissions,USA,Sec_Ene_Ele_Coa,EJ/yr,2070,0.199055
2026.1.20,AIMHub,SSP1 - Medium Emissions,USA,Sec_Ene_Ele_Coa,EJ/yr,2075,0.202939
2026.1.20,AIMHub,SSP1 - Medium Emissions,USA,Sec_Ene_Ele_Coa,EJ/yr,2080,0.208645
2026.1.20,AIMHub,SSP1 - Medium Emissions,USA,Sec_Ene_Ele_Coa,EJ/yr,2085,0.213381
2026.1.20,AIMHub,SSP1 - Medium Emissions,USA,Sec_Ene_Ele_Coa,EJ/yr,2090,0.21702
2026.1.20,AIMHub,SSP1 - Medium Emissions,USA,Sec_Ene_Ele_Coa,EJ/yr,2095,0.21865
2026.1.20,AIMHub,SSP1 - Medium Emissions,USA,Sec_Ene_Ele_Coa,EJ/yr,2100,0.21903
2026.1.20,AIMHub,SSP1 - Medium Emissions,USA,Sec_Ene_Ele_Gas,EJ/yr,2005,3.27762
2026.1.20,AIMHub,SSP1 - Medium Emissions,USA,Sec_Ene_Ele_Gas,EJ/yr,2010,3.7655
2026.1.20,AIMHub,SSP1 - Medium Emissions,USA,Sec_Ene_Ele_Gas,EJ/yr,2015,5.04321
2026.1.20,AIMHub,SSP1 - Medium Emissions,USA,Sec_Ene_Ele_Gas,EJ/yr,2020,6.30301
2026.1.20,AIMHub,SSP1 - Medium Emissions,USA,Sec_Ene_Ele_Gas,EJ/yr,2025,5.14362
2026.1.20,AIMHub,SSP1 - Medium Emissions,USA,Sec_Ene_Ele_Gas,EJ/yr,2030,2.32475
2026.1.20,AIMHub,SSP1 - Medium Emissions,USA,Sec_Ene_Ele_Gas,EJ/yr,2035,0.283446
2026.1.20,AIMHub,SSP1 - Medium Emissions,USA,Sec_Ene_Ele_Gas,EJ/yr,2040,0.968562
2026.1.20,AIMHub,SSP1 - Medium Emissions,USA,Sec_Ene_Ele_Gas,EJ/yr,2045,0.813442
2026.1.20,AIMHub,SSP1 - Medium Emissions,USA,Sec_Ene_Ele_Gas,EJ/yr,2050,0.240729
2026.1.20,AIMHub,SSP1 - Medium Emissions,USA,Sec_Ene_Ele_Gas,EJ/yr,2055,0.0576325
2026.1.20,AIMHub,SSP1 - Medium Emissions,USA,Sec_Ene_Ele_Gas,EJ/yr,2060,0.000960478
2026.1.20,AIMHub,SSP1 - Medium Emissions,USA,Sec_Ene_Ele_Gas,EJ/yr,2065,0.000542726
2026.1.20,AIMHub,SSP1 - Medium Emissions,USA,Sec_Ene_Ele_Gas,EJ/yr,2070,0.000606798
2026.1.20,AIMHub,SSP1 - Medium Emissions,USA,Sec_Ene_Ele_Gas,EJ/yr,2075,0.000518987
2026.1.20,AIMHub,SSP1 - Medium Emissions,USA,Sec_Ene_Ele_Gas,EJ/yr,2080,0.000530897
2026.1.20,AIMHub,SSP1 - Medium Emissions,USA,Sec_Ene_Ele_Gas,EJ/yr,2085,0.000540472
2026.1.20,AIMHub,SSP1 - Medium Emissions,USA,Sec_Ene_Ele_Gas,EJ/yr,2090,0.000547376
2026.1.20,AIMHub,SSP1 - Medium Emissions,USA,Sec_Ene_Ele_Gas,EJ/yr,2095,0.000549729
2026.1.20,AIMHub,SSP1 - Medium Emissions,USA,Sec_Ene_Ele_Gas,EJ/yr,2100,0.000548815
2026.1.20,AIMHub,SSP1 - Medium Emissions,USA,Sec_Ene_Ele_NonBioRen,EJ/yr,2005,1.1142
2026.1.20,AIMHub,SSP1 - Medium Emissions,USA,Sec_Ene_Ele_NonBioRen,EJ/yr,2010,1.32704
